1613088000000,1907.28,1907.28,1907.28,1907.28,0.005,1613088059999,9.53640,1,0.000,0.00000,0
1613088060000,1907.82,1907.88,1907.82,1907.88,0.081,1613088119999,154.53354,3,0.079,150.71778,0
1613088120000,1915.42,1915.42,1915.42,1915.42,0.054,1613088179999,103.43268,1,0.054,103.43268,0
1613088180000,1915.42,1915.42,1915.42,1915.42,0.000,1613088239999,0.00000,0,0.000,0.00000,0
1613088240000,1915.77,1915.77,1915.77,1915.77,0.003,1613088299999,5.74731,1,0.003,5.74731,0
1613088300000,1918.61,1918.61,1914.00,1918.58,0.366,1613088359999,701.35740,6,0.049,94.01042,0
1613088360000,1918.54,1918.54,1918.53,1918.53,0.149,1613088419999,285.86171,2,0.149,285.86171,0
1613088420000,1920.16,1922.08,1917.33,1922.08,2.234,1613088479999,4292.40386,9,2.185,4198.45469,0
1613088480000,1922.08,1924.23,1917.61,1917.61,1.241,1613088539999,2386.22108,10,1.227,2359.37454,0
1613088540000,1924.23,1924.23,1915.66,1924.23,0.144,1613088599999,276.97791,6,0.141,271.23093,0
1613088600000,1924.21,1924.21,1918.03,1918.03,0.098,1613088659999,188.12144,2,0.025,48.10525,0
1613088660000,1924.09,1924.09,1924.09,1924.09,0.013,1613088719999,25.01317,1,0.013,25.01317,0
1613088720000,1924.09,1924.09,1924.09,1924.09,0.000,1613088779999,0.00000,0,0.000,0.00000,0
1613088780000,1922.67,1925.81,1922.67,1925.81,0.178,1613088839999,342.43072,3,0.124,238.43698,0
1613088840000,1925.96,1926.03,1924.41,1926.03,0.120,1613088899999,231.06319,3,0.035,67.35435,0
1613088900000,1925.35,1925.42,1925.35,1925.42,0.137,1613088959999,263.77785,2,0.137,263.77785,0
1613088960000,1926.11,1926.11,1926.07,1926.07,0.119,1613089019999,229.20421,2,0.072,138.67704,0
1613089020000,1924.77,1926.03,1924.77,1925.38,0.217,1613089079999,417.83386,3,0.031,59.68678,0
1613089080000,1925.73,1925.73,1925.69,1925.69,0.247,1613089139999,475.64919,2,0.153,294.63057,0
1613089140000,1927.37,1927.37,1926.99,1927.07,0.345,1613089199999,664.90559,11,0.345,664.90559,0
1613089200000,1922.37,1929.40,1922.37,1928.09,0.214,1613089259999,412.62834,3,0.096,185.22240,0
1613089260000,1929.07,1931.77,1929.07,1931.77,1.635,1613089319999,3157.70264,7,1.505,2906.92354,0
1613089320000,1931.77,1931.77,1930.87,1931.77,0.554,1613089379999,1070.01230,7,0.554,1070.01230,0
1613089380000,1930.52,1931.07,1927.67,1930.46,0.488,1613089439999,941.82748,4,0.306,590.72634,0
1613089440000,1930.62,1930.93,1930.22,1930.93,0.416,1613089499999,803.10241,6,0.293,565.66444,0
1613089500000,1930.37,1930.93,1930.04,1930.93,0.449,1613089559999,866.65501,6,0.127,245.16035,0
1613089560000,1930.93,1932.31,1930.93,1931.64,0.198,1613089619999,382.48599,3,0.075,144.89427,0
1613089620000,1927.87,1931.97,1926.70,1930.83,1.818,1613089679999,3505.83291,11,0.227,438.43863,0
1613089680000,1932.09,1932.09,1926.73,1931.90,0.302,1613089739999,583.39708,5,0.064,123.65376,0
1613089740000,1931.83,1931.97,1931.83,1931.97,0.220,1613089799999,425.02682,2,0.173,334.23081,0
1613089800000,1931.34,1931.34,1931.34,1931.34,0.206,1613089859999,397.85604,1,0.000,0.00000,0
1613089860000,1931.73,1931.73,1931.73,1931.73,0.119,1613089919999,229.87587,1,0.000,0.00000,0
1613089920000,1931.13,1931.13,1931.13,1931.13,0.146,1613089979999,281.94498,1,0.146,281.94498,0
1613089980000,1931.66,1931.66,1931.53,1931.53,0.285,1613090039999,550.49866,2,0.000,0.00000,0
1613090040000,1931.00,1932.59,1926.75,1930.97,0.707,1613090099999,1364.75780,6,0.466,900.16037,0
1613090100000,1931.48,1931.48,1928.23,1931.14,0.330,1613090159999,637.00544,3,0.094,181.52716,0
1613090160000,1930.72,1931.46,1930.72,1931.46,0.235,1613090219999,453.80874,2,0.000,0.00000,0
1613090220000,1931.18,1931.38,1930.92,1931.38,0.422,1613090279999,814.93922,4,0.380,733.82504,0
1613090280000,1930.29,1931.08,1930.29,1931.08,0.133,1613090339999,256.79651,2,0.133,256.79651,0
1613090340000,1931.05,1931.14,1926.86,1931.14,0.176,1613090399999,339.81289,3,0.075,144.83550,0
1613090400000,1930.30,1932.20,1930.30,1932.20,0.530,1613090459999,1023.76844,4,0.530,1023.76844,0
1613090460000,1930.98,1932.15,1930.98,1932.15,0.426,1613090519999,822.85094,3,0.200,386.43000,0
1613090520000,1932.15,1932.16,1932.15,1932.16,0.450,1613090579999,869.46960,3,0.450,869.46960,0
1613090580000,1933.43,1935.72,1933.43,1935.72,0.206,1613090639999,398.46520,2,0.206,398.46520,0
1613090640000,1932.95,1933.74,1928.96,1933.74,1.120,1613090699999,2160.93954,4,0.120,231.97454,0
1613090700000,1933.81,1933.81,1933.12,1933.12,0.126,1613090759999,243.62487,2,0.126,243.62487,0
1613090760000,1933.42,1933.42,1932.61,1932.61,0.290,1613090819999,560.50955,2,0.290,560.50955,0
1613090820000,1932.01,1932.01,1932.01,1932.01,0.086,1613090879999,166.15286,1,0.086,166.15286,0
1613090880000,1932.01,1932.01,1932.01,1932.01,0.125,1613090939999,241.50125,1,0.000,0.00000,0
1613090940000,1931.62,1932.42,1931.62,1932.42,0.478,1613090999999,923.50006,3,0.195,376.66590,0
1613091000000,1932.17,1932.17,1931.88,1932.01,0.164,1613091059999,316.85357,3,0.000,0.00000,0
1613091060000,1932.19,1932.19,1932.19,1932.19,0.114,1613091119999,220.26966,1,0.114,220.26966,0
1613091120000,1932.24,1932.24,1932.23,1932.23,0.186,1613091179999,359.39561,2,0.186,359.39561,0
