1612915200000,1887.40,1887.40,1887.40,1887.40,0.001,1612915259999,1.88740,1,0.001,1.88740,0
1612915260000,1887.40,1887.40,1887.40,1887.40,0.000,1612915319999,0.00000,0,0.000,0.00000,0
1612915320000,1888.55,1891.98,1888.55,1891.97,0.130,1612915379999,245.93959,5,0.064,121.06957,0
1612915380000,1889.99,1890.00,1889.99,1890.00,2.963,1612915439999,5600.06500,6,2.963,5600.06500,0
1612915440000,1883.37,1883.37,1883.37,1883.37,0.025,1612915499999,47.08425,1,0.000,0.00000,0
1612915500000,1889.63,1889.63,1889.63,1889.63,0.001,1612915559999,1.88963,1,0.001,1.88963,0
1612915560000,1889.59,1889.59,1889.59,1889.59,0.066,1612915619999,124.71294,1,0.066,124.71294,0
1612915620000,1889.55,1889.55,1882.65,1882.65,0.335,1612915679999,631.96021,4,0.185,349.56271,0
1612915680000,1889.30,1889.68,1889.30,1889.68,0.100,1612915739999,188.95090,2,0.100,188.95090,0
1612915740000,1889.58,1889.66,1889.58,1889.66,0.046,1612915799999,86.92276,2,0.046,86.92276,0
1612915800000,1888.99,1888.99,1887.03,1887.03,0.038,1612915859999,71.75614,2,0.038,71.75614,0
1612915860000,1887.03,1887.03,1887.03,1887.03,0.675,1612915919999,1273.74525,4,0.000,0.00000,0
1612915920000,1887.03,1887.03,1887.03,1887.03,0.000,1612915979999,0.00000,0,0.000,0.00000,0
1612915980000,1884.31,1884.32,1884.31,1884.32,1.000,1612916039999,1884.31736,2,1.000,1884.31736,0
1612916040000,1884.32,1884.32,1884.32,1884.32,0.000,1612916099999,0.00000,0,0.000,0.00000,0
1612916100000,1884.32,1884.32,1884.32,1884.32,0.000,1612916159999,0.00000,0,0.000,0.00000,0
1612916160000,1881.25,1884.32,1881.23,1881.24,0.310,1612916219999,583.27733,8,0.030,56.52960,0
1612916220000,1881.23,1887.61,1881.23,1887.61,0.728,1612916279999,1371.40430,7,0.504,950.00654,0
1612916280000,1887.61,1887.61,1882.93,1882.93,0.372,1612916339999,701.10880,3,0.142,267.43690,0
1612916340000,1883.05,1883.05,1883.05,1883.05,0.109,1612916399999,205.25245,1,0.109,205.25245,0
1612916400000,1883.51,1886.48,1881.23,1886.48,0.631,1612916459999,1188.67721,8,0.463,872.59860,0
1612916460000,1879.79,1881.82,1879.79,1881.32,0.480,1612916519999,903.02833,5,0.255,479.72409,0
1612916520000,1881.23,1881.31,1879.85,1881.31,0.242,1612916579999,455.14158,4,0.059,110.99257,0
1612916580000,1883.45,1883.45,1881.41,1881.41,0.427,1612916639999,803.95940,5,0.102,192.04667,0
1612916640000,1884.21,1885.30,1884.21,1885.30,0.242,1612916699999,456.13914,3,0.079,148.91263,0
1612916700000,1884.45,1884.45,1882.85,1884.32,0.821,1612916759999,1546.95741,6,0.067,126.25815,0
1612916760000,1886.29,1889.69,1884.31,1889.66,2.217,1612916819999,4178.84850,16,0.213,402.37571,0
