1613520000000,1904.24,1904.24,1904.24,1904.24,0.155,1613520059999,295.15720,2,0.000,0.00000,0
1613520060000,1903.69,1908.41,1903.69,1908.41,0.051,1613520119999,97.32164,3,0.050,95.41795,0
1613520120000,1908.41,1908.41,1908.41,1908.41,0.000,1613520179999,0.00000,0,0.000,0.00000,0
1613520180000,1908.41,1908.41,1908.41,1908.41,0.000,1613520239999,0.00000,0,0.000,0.00000,0
1613520240000,1904.33,1904.33,1904.33,1904.33,0.481,1613520299999,915.98273,1,0.000,0.00000,0
1613520300000,1904.33,1904.33,1904.33,1904.33,0.000,1613520359999,0.00000,0,0.000,0.00000,0
1613520360000,1904.33,1904.33,1904.33,1904.33,0.000,1613520419999,0.00000,0,0.000,0.00000,0
1613520420000,1904.33,1904.33,1901.00,1901.00,0.109,1613520479999,207.46617,15,0.000,0.00000,0
1613520480000,1906.10,1906.10,1906.10,1906.10,0.069,1613520539999,131.52090,1,0.069,131.52090,0
1613520540000,1906.10,1906.10,1906.10,1906.10,0.000,1613520599999,0.00000,0,0.000,0.00000,0
1613520600000,1906.10,1906.10,1906.10,1906.10,0.000,1613520659999,0.00000,0,0.000,0.00000,0
1613520660000,1906.10,1906.10,1906.10,1906.10,0.000,1613520719999,0.00000,0,0.000,0.00000,0
1613520720000,1906.10,1906.10,1906.10,1906.10,0.000,1613520779999,0.00000,0,0.000,0.00000,0
1613520780000,1906.10,1906.10,1906.10,1906.10,0.000,1613520839999,0.00000,0,0.000,0.00000,0
1613520840000,1906.10,1906.10,1906.10,1906.10,0.000,1613520899999,0.00000,0,0.000,0.00000,0
1613520900000,1906.10,1906.10,1906.10,1906.10,0.000,1613520959999,0.00000,0,0.000,0.00000,0
1613520960000,1906.10,1906.10,1906.10,1906.10,0.000,1613521019999,0.00000,0,0.000,0.00000,0
1613521020000,1904.59,1904.59,1902.71,1902.71,0.217,1613521079999,412.96139,2,0.217,412.96139,0
1613521080000,1902.12,1902.12,1902.12,1902.12,0.098,1613521139999,186.40776,1,0.000,0.00000,0
1613521140000,1902.36,1902.36,1902.13,1902.13,0.252,1613521199999,479.37609,2,0.171,325.30356,0
1613521200000,1902.13,1902.13,1902.13,1902.13,0.000,1613521259999,0.00000,0,0.000,0.00000,0
1613521260000,1902.13,1902.13,1902.13,1902.13,0.000,1613521319999,0.00000,0,0.000,0.00000,0
1613521320000,1903.02,1903.02,1902.82,1902.82,0.143,1613521379999,272.12086,2,0.055,104.65510,0
1613521380000,1902.11,1903.32,1902.04,1902.04,0.306,1613521439999,582.24829,14,0.251,477.63224,0
1613521440000,1901.00,1901.37,1900.63,1901.37,0.214,1613521499999,406.76886,39,0.034,64.64658,0
1613521500000,1901.47,1903.66,1901.16,1903.66,0.434,1613521559999,825.15506,5,0.237,450.58797,0
1613521560000,1901.45,1901.45,1901.25,1901.30,0.366,1613521619999,695.89300,3,0.296,562.80550,0
1613521620000,1901.39,1901.39,1901.25,1901.25,0.213,1613521679999,404.98067,2,0.213,404.98067,0
1613521680000,1901.20,1901.55,1901.15,1901.15,0.338,1613521739999,642.64390,3,0.032,60.83840,0
1613521740000,1901.58,1901.58,1901.38,1901.38,0.257,1613521799999,488.68266,2,0.117,222.46146,0
1613521800000,1901.51,1901.51,1901.20,1901.20,0.143,1613521859999,271.90074,2,0.049,93.15880,0
1613521860000,1901.27,1901.27,1901.16,1901.16,0.188,1613521919999,357.43271,2,0.188,357.43271,0
1613521920000,1901.30,1901.47,1896.96,1898.90,5.797,1613521979999,11007.24121,10,0.249,473.46603,0
1613521980000,1898.94,1898.94,1898.94,1898.94,0.111,1613522039999,210.78234,1,0.111,210.78234,0
1613522040000,1899.09,1899.09,1898.92,1898.92,0.310,1613522099999,588.67871,3,0.143,271.55907,0
1613522100000,1899.41,1899.41,1899.41,1899.41,0.047,1613522159999,89.27227,1,0.047,89.27227,0
1613522160000,1899.17,1899.30,1898.98,1898.98,0.208,1613522219999,395.02925,3,0.063,119.64771,0
1613522220000,1898.85,1898.85,1898.85,1898.85,0.099,1613522279999,187.98615,1,0.000,0.00000,0
1613522280000,1899.21,1899.21,1899.00,1899.00,0.140,1613522339999,265.88121,2,0.101,191.82021,0
1613522340000,1899.00,1899.00,1899.00,1899.00,0.000,1613522399999,0.00000,0,0.000,0.00000,0
1613522400000,1898.36,1898.36,1897.75,1897.90,0.410,1613522459999,778.17319,3,0.137,259.99175,0
1613522460000,1897.97,1897.97,1897.73,1897.73,0.195,1613522519999,370.07487,2,0.122,231.52306,0
1613522520000,1898.01,1898.01,1897.71,1897.71,0.309,1613522579999,586.44069,2,0.161,305.57961,0
1613522580000,1897.70,1897.70,1897.66,1897.66,0.127,1613522639999,241.00374,2,0.104,197.35664,0
1613522640000,1897.65,1898.15,1897.65,1898.15,0.143,1613522699999,271.41045,2,0.093,176.52795,0
1613522700000,1897.87,1897.87,1897.87,1897.87,0.097,1613522759999,184.09339,1,0.097,184.09339,0
1613522760000,1898.36,1898.48,1898.36,1898.48,0.180,1613522819999,341.71752,2,0.180,341.71752,0
1613522820000,1896.96,1897.64,1896.96,1897.64,0.115,1613522879999,218.20004,2,0.073,138.52772,0
1613522880000,1897.81,1897.81,1896.91,1896.91,0.546,1613522939999,1035.79846,4,0.080,151.82480,0
1613522940000,1896.75,1896.84,1896.75,1896.84,0.258,1613522999999,489.37176,2,0.258,489.37176,0
1613523000000,1896.53,1897.23,1896.53,1897.23,0.238,1613523059999,451.41964,2,0.238,451.41964,0
1613523060000,1896.64,1896.64,1896.64,1896.64,0.068,1613523119999,128.97152,1,0.068,128.97152,0
1613523120000,1896.62,1896.62,1892.26,1892.96,1.892,1613523179999,3583.79393,10,0.750,1421.73000,0
1613523180000,1891.35,1891.35,1891.35,1891.35,0.097,1613523239999,183.46095,1,0.097,183.46095,0
1613523240000,1891.90,1891.90,1891.40,1891.40,0.165,1613523299999,312.15150,2,0.024,45.39360,0
1613523300000,1891.21,1891.79,1891.21,1891.42,0.234,1613523359999,442.60288,3,0.000,0.00000,0
1613523360000,1891.86,1891.91,1891.86,1891.91,0.175,1613523419999,331.07900,2,0.000,0.00000,0
1613523420000,1891.70,1892.19,1891.31,1891.31,0.434,1613523479999,821.10028,4,0.300,567.57762,0
1613523480000,1891.48,1891.48,1890.00,1890.00,0.173,1613523539999,327.16185,12,0.123,232.65204,0
1613523540000,1890.90,1890.94,1890.00,1890.00,0.183,1613523599999,346.03416,3,0.178,336.58416,0
1613523600000,1890.00,1890.00,1887.60,1888.53,0.184,1613523659999,347.48696,7,0.152,287.05656,0
1613523660000,1888.68,1889.68,1888.68,1889.68,0.257,1613523719999,485.54376,2,0.257,485.54376,0
1613523720000,1890.00,1890.00,1888.68,1889.55,0.255,1613523779999,481.84318,4,0.080,151.20000,0
1613523780000,1889.63,1892.96,1889.63,1892.96,1.318,1613523839999,2494.20311,4,1.242,2350.59123,0
1613523840000,1889.42,1899.01,1889.42,1899.01,0.507,1613523899999,960.23635,8,0.400,758.06841,0
1613523900000,1895.64,1896.23,1895.64,1896.23,0.522,1613523959999,989.59464,4,0.071,134.63091,0
1613523960000,1898.32,1898.32,1896.99,1896.99,1.399,1613524019999,2655.67520,3,1.343,2549.44376,0
1613524020000,1897.22,1897.45,1897.22,1897.25,0.277,1613524079999,525.55253,3,0.193,366.16673,0
1613524080000,1897.36,1901.00,1897.36,1901.00,0.427,1613524139999,811.21083,6,0.310,589.18659,0
1613524140000,1896.96,1897.95,1896.96,1896.96,1.460,1613524199999,2769.84198,236,0.290,550.39878,0
1613524200000,1896.96,1897.99,1896.96,1897.70,0.594,1613524259999,1127.19271,21,0.000,0.00000,0
1613524260000,1898.13,1898.13,1897.65,1897.65,0.117,1613524319999,222.06057,2,0.074,140.46162,0
1613524320000,1897.63,1897.67,1897.63,1897.67,0.140,1613524379999,265.66904,2,0.021,39.85107,0
1613524380000,1898.32,1898.32,1897.42,1897.42,0.102,1613524439999,193.58364,2,0.000,0.00000,0
1613524440000,1896.96,1896.96,1895.52,1896.54,1.916,1613524499999,3632.45186,8,0.000,0.00000,0
